user_id,seq_d1,seq_d2,domain_id,ob_label
72746,"[36945, 1307, 463, 716, 11892]",[],0,1
24989,"[32169, 6850, 1145, 3878, 1184]",[],0,1
30938,"[32764, 18, 673, 380, 976, 1889]",[],0,1
32970,"[32967, 432, 1725, 7554, 607, 1395, 774, 841, 183, 364]",[],0,1
109373,"[40607, 45, 78, 426, 267]",[],0,1
253088,[],"[59115, 15, 0, 55889, 27]",1,1
143446,"[44015, 393, 714, 593, 404, 754]",[],0,1
255411,[],"[59391, 27, 12, 4, 56165]",1,1
173719,"[47042, 445, 65, 231, 22536]",[],0,1
208510,"[50521, 53, 25361, 611, 92]",[],0,1
60787,"[35749, 564, 123, 51, 10833, 45]",[],0,1
249231,"[54593, 29178, 2577, 447, 1355, 2643]",[],0,1
44943,"[34164, 233, 1125, 1256, 231, 1046, 629, 39, 940]",[],0,1
87533,"[38423, 637, 51, 71, 800, 18, 887, 97, 884, 545, 13493, 840, 467]",[],0,1
48422,"[34512, 9099, 51, 39, 82]",[],0,1
33429,"[33013, 581, 7599, 278, 82]",[],0,1
76342,"[37304, 277, 1044, 20, 708]",[],0,1
70790,"[36749, 1270, 85, 231, 11336, 1666, 1153, 917]",[],0,1
89201,"[38590, 1366, 513, 45, 13177]",[],0,1
160122,"[45682, 712, 231, 21043, 19]",[],0,1
125269,"[42197, 1001, 17248, 53, 19]",[],0,1
245721,"[54242, 574, 242, 509, 28896]",[],0,1
134845,"[43155, 1090, 93, 51, 842]",[],0,1
133390,"[43009, 603, 1545, 155, 333, 417, 431]",[],0,1
32839,"[32954, 1430, 738, 143, 743]",[],0,1
14642,"[31134, 2109, 5721, 408, 1066, 1296]",[],0,1
203083,"[49978, 737, 24563, 830, 376]",[],0,1
92756,"[38946, 82, 1684, 581, 231, 13911, 1083]",[],0,1
96325,"[39303, 911, 45, 729, 93]",[],0,1
187920,"[48462, 1256, 357, 23047, 45]",[],0,1
270211,[],"[61141, 12, 587, 47, 58301]",1,1
202195,"[49890, 721, 24474, 1280, 515]",[],0,1
49862,"[34656, 359, 9642, 298, 1983, 34, 581, 893, 1788, 410]",[],0,1
236287,"[53299, 657, 1744, 272, 1047, 38]",[],0,1
210765,"[50747, 70, 766, 728, 25331, 581, 607]",[],0,1
143180,"[43988, 507, 363, 177, 18574, 231, 560]",[],0,1
164747,"[46145, 197, 1266, 906, 410]",[],0,1
48881,"[34558, 1166, 34, 410, 50, 1270, 1587]",[],0,1
264385,[],"[60453, 1956, 500, 158, 2077, 57226]",1,1
198947,"[49565, 24511, 578, 692, 967]",[],0,1
212420,"[50912, 85, 479, 26263, 824]",[],0,1
181483,"[47818, 855, 1397, 23158, 733]",[],0,1
65565,"[36227, 10813, 717, 426, 376]",[],0,1
119570,"[41627, 915, 60, 96, 1921]",[],0,1
35450,"[33215, 581, 19, 231, 888, 1286]",[],0,1
226582,"[52328, 91, 26973, 684, 940]",[],0,1
125438,"[42214, 2187, 552, 944, 892, 30, 34]",[],0,1
70890,"[36759, 1598, 2113, 379, 668, 307, 11346]",[],0,1
104441,"[40114, 382, 85, 45, 1256, 965]",[],0,1
194306,"[49101, 1256, 23685, 19, 30]",[],0,1
71847,"[36855, 916, 1267, 1256, 85, 607, 788]",[],0,1
23258,"[31996, 85, 2224, 34, 985, 183, 670]",[],0,1
256135,[],"[59476, 75, 76, 812, 858, 56786]",1,1
245920,"[54262, 18, 45, 28847, 625]",[],0,1
157004,"[45371, 428, 715, 941, 581, 91, 1075, 19956]",[],0,1
200414,"[49712, 1297, 972, 2507, 321]",[],0,1
57311,"[35401, 1267, 364, 2160, 34, 1587, 410, 1657, 736, 1811, 50, 85, 1889, 10875, 269]",[],0,1
178861,"[47556, 786, 28, 225, 34, 729, 22142, 1186]",[],0,1
150907,"[44761, 231, 28, 650, 925, 581, 19869]",[],0,1
221370,"[51807, 689, 826, 27071, 2284]",[],0,1
96788,"[39349, 947, 45, 18, 787, 733]",[],0,1
85235,"[38194, 18, 401, 38, 1492]",[],0,1
20356,"[31706, 2377, 6292, 34, 355, 1077, 345]",[],0,1
254589,[],"[59293, 56443, 624, 1600, 56, 651]",1,1
111830,"[40853, 904, 34, 45, 1097]",[],0,1
127152,"[42385, 483, 800, 16972, 30]",[],0,1
86279,"[38298, 231, 1256, 34, 19, 205]",[],0,1
33725,"[33043, 568, 7629, 82, 260]",[],0,1
11661,"[30836, 1891, 687, 475, 1166, 39]",[],0,1
11719,"[30842, 231, 5428, 547, 578, 581]",[],0,1
145022,"[44172, 472, 980, 1059, 19542]",[],0,1
93830,"[39053, 20, 14138, 989, 483]",[],0,1
241868,"[53857, 18, 85, 28, 581]",[],0,1
164741,"[46144, 310, 18, 20730, 39, 581]",[],0,1
140071,"[43677, 18263, 53, 344, 965]",[],0,1
62672,"[35937, 18, 386, 939, 1117]",[],0,1
162232,"[45893, 1003, 630, 268, 20479, 759]",[],0,1
155600,"[45230, 51, 20754, 45, 454]",[],0,1
45542,"[34224, 19, 9384, 581, 60]",[],0,1
115186,"[41189, 954, 222, 1116, 1603, 15838]",[],0,1
26716,"[32342, 855, 1252, 7462, 38, 1010]",[],0,1
49143,"[34584, 1027, 581, 10017, 82]",[],0,1
253282,[],"[59138, 55912, 830, 4, 654]",1,1
248841,"[54554, 231, 942, 967, 913]",[],0,1
166603,"[46330, 38, 615, 20916, 819, 593]",[],0,1
69201,"[36590, 51, 1099, 1472, 1151, 450, 718, 765, 976]",[],0,1
112689,"[40939, 190, 45, 2681, 231]",[],0,1
61110,"[35781, 231, 39, 746, 756, 19]",[],0,1
94300,"[39100, 60, 739, 82, 19, 452]",[],0,1
58263,"[35496, 712, 10083, 51, 344, 18]",[],0,1
232642,"[52934, 28139, 1027, 2097, 636]",[],0,1
182763,"[47946, 419, 796, 258, 1267, 22682]",[],0,1
234817,"[53152, 45, 231, 2005, 34]",[],0,1
238879,"[53558, 34, 401, 28236, 700]",[],0,1
22946,"[31965, 38, 607, 1038, 6551, 1078, 631]",[],0,1
165857,"[46256, 1320, 53, 321, 231, 343]",[],0,1
171111,"[46781, 743, 978, 18, 782, 1174, 262, 515, 547]",[],0,1
8672,"[30537, 5995, 100, 1542, 34]",[],0,1
89883,"[38658, 39, 561, 14231, 85]",[],0,1
122377,"[41908, 217, 410, 1587, 494, 393, 491, 842]",[],0,1
120123,"[41682, 16935, 51, 392, 220]",[],0,1
87235,"[38394, 1878, 45, 787, 1256]",[],0,1
155560,"[45226, 606, 484, 19812, 85]",[],0,1
254318,[],"[59262, 677, 530, 56168, 502, 2319]",1,1
81603,"[37830, 578, 45, 13232, 772]",[],0,1
151548,"[44825, 20369, 166, 609, 18]",[],0,1
6829,"[30353, 5678, 2223, 440, 589, 756]",[],0,1
236755,"[53346, 860, 243, 27930, 980]",[],0,1
99771,"[39647, 14748, 733, 38, 581]",[],0,1
207815,"[50452, 332, 1763, 2854, 714]",[],0,1
23413,"[32011, 765, 1234, 773, 446, 45, 541]",[],0,1
39684,"[33639, 780, 8225, 581, 18]",[],0,1
108013,"[40471, 581, 18, 87, 1074, 15142, 2077]",[],0,1
99300,"[39600, 1294, 970, 632, 18]",[],0,1
54898,"[35160, 85, 1403, 9894, 38]",[],0,1
191607,"[48831, 23415, 18, 38, 224]",[],0,1
93773,"[39047, 1652, 13892, 361, 690]",[],0,1
220814,"[51752, 1267, 39, 26436, 581]",[],0,1
190769,"[48747, 1022, 23331, 18, 1266, 34, 2367]",[],0,1
137371,"[43407, 18131, 432, 625, 118]",[],0,1
139034,"[43574, 39, 1258, 1267, 18985]",[],0,1
58392,"[35509, 78, 231, 581, 875, 613, 18]",[],0,1
270825,[],"[61214, 58658, 254, 484, 145]",1,1
200817,"[49752, 504, 39, 18, 24336, 82]",[],0,1
81784,"[37849, 18, 39, 947, 690]",[],0,1
81541,"[37824, 2572, 733, 51, 12411, 45]",[],0,1
42586,"[33929, 231, 721, 775, 262, 9351, 20, 881, 1108, 367, 987]",[],0,1
71998,"[36870, 19, 581, 335, 11457]",[],0,1
155580,"[45228, 543, 231, 19, 1040]",[],0,1
3093,"[29979, 1027, 38, 4567, 1119, 799, 438, 1296, 45, 1402]",[],0,1
52283,"[34898, 231, 38, 85, 19, 357]",[],0,1
195503,"[49220, 39, 995, 45, 23805, 612]",[],0,1
96051,"[39275, 581, 13862, 1744, 337, 38, 472]",[],0,1
104219,"[40092, 696, 1495, 401, 38, 231, 559]",[],0,1
150626,"[44733, 501, 34, 1878, 1889]",[],0,1
166828,"[46353, 487, 864, 634, 330]",[],0,1
49519,"[34622, 1039, 263, 722, 9208, 581]",[],0,1
121029,"[41773, 410, 477, 364, 17090, 911]",[],0,1
14819,"[31152, 5738, 390, 231, 93]",[],0,1
37101,"[33380, 1015, 581, 619, 333, 1174, 18]",[],0,1
191135,"[48784, 483, 670, 396, 335]",[],0,1
42433,"[33913, 581, 51, 231, 9051, 437]",[],0,1
220522,"[51722, 26479, 1879, 18, 32]",[],0,1
165872,"[46257, 30, 855, 18, 21377, 957]",[],0,1
234540,"[53124, 93, 919, 85, 28549]",[],0,1
266675,[],"[60725, 312, 33, 936, 57498]",1,1
83478,"[38018, 1267, 18, 581, 700, 1579]",[],0,1
144371,"[44107, 1209, 231, 28, 18750]",[],0,1
217395,"[51410, 26260, 400, 1660, 45]",[],0,1
272287,[],"[61382, 1396, 2254, 58154, 1422, 517]",1,1
22614,"[31932, 581, 1629, 231, 7077, 34]",[],0,1
76060,"[37276, 1468, 966, 1246, 11949]",[],0,1
32275,"[32898, 410, 2134, 1587, 50, 581]",[],0,1
183473,"[48017, 698, 469, 57, 22603, 627]",[],0,1
177767,"[47447, 581, 289, 22272, 364]",[],0,1
69297,"[36600, 85, 350, 808, 1878]",[],0,1
140772,"[43747, 423, 18333, 1027, 762]",[],0,1
80872,"[37757, 12419, 392, 1154, 856]",[],0,1
45144,"[34185, 34, 482, 85, 8771, 713]",[],0,1
226402,"[52310, 27797, 185, 32, 1177]",[],0,1
217265,"[51397, 1038, 1957, 20, 1645, 809]",[],0,1
77920,"[37462, 1220, 557, 221, 998, 407]",[],0,1
267641,[],"[60839, 710, 58297, 758, 13]",1,1
58917,"[35562, 385, 462, 19, 1286, 431, 470]",[],0,1
29922,"[32662, 1290, 1345, 46, 412, 1218, 407, 1803]",[],0,1
135017,"[43172, 180, 771, 231, 515, 581]",[],0,1
214932,"[51163, 685, 19, 85, 65, 2338]",[],0,1
216727,"[51343, 1223, 51, 631, 867, 93]",[],0,1
101054,"[39776, 197, 1059, 830, 370, 31, 14362]",[],0,1
264382,[],"[60452, 57225, 0, 4, 697, 791]",1,1
143846,"[44055, 1936, 509, 555, 314, 327, 19113]",[],0,1
175126,"[47183, 18, 581, 21768, 49]",[],0,1
43821,"[34052, 85, 8639, 231, 39, 1570]",[],0,1
9589,"[30629, 818, 595, 1201, 1021, 493, 51, 5215, 794]",[],0,1
79914,"[37662, 995, 1096, 2225, 12248, 863, 581]",[],0,1
225549,"[52225, 205, 456, 458, 27613, 19]",[],0,1
186563,"[48326, 1182, 863, 1016, 668, 568, 778, 1336, 1134, 1786, 22912]",[],0,1
100706,"[39741, 989, 38, 217, 14327]",[],0,1
51090,"[34779, 9366, 1012, 357, 34, 962]",[],0,1
245363,"[54206, 925, 28791, 1032, 1015]",[],0,1
210998,"[50770, 1047, 752, 231, 25354]",[],0,1
21008,"[31771, 19, 82, 1279, 6563]",[],0,1
72948,"[36965, 581, 1344, 165, 1456, 11821, 19]",[],0,1
25089,"[32179, 45, 463, 629, 1551]",[],0,1
192008,"[48871, 761, 195, 23455, 316]",[],0,1
259038,[],"[59817, 618, 15, 433, 57463]",1,1
22059,"[31876, 45, 19, 60, 581, 1345, 6462, 787]",[],0,1
68138,"[36484, 51, 18, 90, 45]",[],0,1
40915,"[33762, 964, 18, 8917, 2080]",[],0,1
48629,"[34533, 53, 170, 1287, 703, 285, 649, 700]",[],0,1
18748,"[31545, 6131, 2001, 738, 50, 581, 1623, 34]",[],0,1
54721,"[35142, 160, 775, 10338, 922, 586, 974]",[],0,1
72192,"[36889, 335, 788, 34, 18, 534, 357, 875]",[],0,1
70535,"[36724, 11310, 786, 708, 1968, 39]",[],0,1
68913,"[36561, 2167, 11148, 410, 85]",[],0,1
16019,"[31272, 1120, 19, 5858, 1320]",[],0,1
144245,"[44095, 51, 974, 781, 1627]",[],0,1
151539,"[44824, 650, 20125, 565, 38]",[],0,1
135085,"[43179, 808, 18740, 353, 18, 505]",[],0,1
268361,[],"[60926, 622, 830, 57699, 180, 412]",1,1
49874,"[34658, 710, 9244, 609, 102]",[],0,1
12349,"[30905, 446, 78, 231, 1567, 85]",[],0,1
182463,"[47916, 2581, 1063, 506, 231, 22502]",[],0,1
158868,"[45557, 364, 1285, 1353, 18]",[],0,1
31756,"[32846, 18, 468, 7432, 45]",[],0,1
76223,"[37292, 1128, 231, 12288, 578, 506, 813]",[],0,1
220474,"[51718, 902, 26302, 698, 34]",[],0,1
68509,"[36521, 11107, 30, 941, 1006]",[],0,1
81500,"[37820, 513, 403, 607, 85, 12951]",[],0,1
240012,"[53671, 29231, 581, 34, 38]",[],0,1
77998,"[37470, 587, 327, 39, 34]",[],0,1
248446,"[54515, 465, 29099, 66, 1007]",[],0,1
162079,"[45878, 39, 20463, 854, 1256]",[],0,1
221002,"[51770, 1024, 1287, 26928, 608]",[],0,1
74682,"[37138, 197, 1267, 12706, 367]",[],0,1
32370,"[32907, 18, 30, 34, 434, 77]",[],0,1
246876,"[54358, 231, 256, 923, 51]",[],0,1
216762,"[51346, 85, 285, 19, 45]",[],0,1
87099,"[38380, 12966, 1519, 214, 51]",[],0,1
234782,"[53148, 1949, 2533, 1267, 27733]",[],0,1
248823,"[54552, 1587, 410, 490, 581]",[],0,1
76345,"[37305, 11892, 39, 429, 1273, 130]",[],0,1
22631,"[31933, 1889, 34, 6520, 581]",[],0,1
55491,"[35219, 1889, 222, 732, 82, 767, 9806]",[],0,1
172739,"[46944, 1856, 21529, 18, 579, 1594, 293, 550]",[],0,1
244289,"[54099, 28683, 45, 581, 1094]",[],0,1
93412,"[39011, 1399, 231, 581, 377, 13598]",[],0,1
215276,"[51198, 95, 26433, 246, 228]",[],0,1
273348,[],"[61503, 385, 33, 58275, 12]",1,1
212074,"[50878, 502, 18, 25664, 581]",[],0,1
71758,"[36846, 240, 11757, 380, 795]",[],0,1
253398,[],"[59152, 311, 70, 12, 245, 55926]",1,1
131626,"[42833, 228, 581, 19, 259, 17419, 1355]",[],0,1
263369,[],"[60332, 954, 57105, 13, 12]",1,1
17655,"[31436, 735, 6932, 724, 581]",[],0,1
143542,"[44024, 51, 824, 435, 826, 409]",[],0,1
223225,"[51993, 97, 1317, 38, 27107, 156, 1889]",[],0,1
63114,"[35982, 231, 581, 11098, 666, 937]",[],0,1
15469,"[31217, 717, 1022, 208, 39, 38]",[],0,1
106525,"[40323, 296, 14909, 73, 183, 82]",[],0,1
41379,"[33808, 355, 767, 34, 1093, 443]",[],0,1
358,"[29706, 1376, 465, 5278, 18, 85, 1337, 1270]",[],0,1
70906,"[36761, 2736, 322, 11779, 53]",[],0,1
186007,"[48271, 1266, 581, 875, 23804, 148]",[],0,1
42299,"[33900, 8486, 38, 43, 54]",[],0,1
209031,"[50573, 1108, 1885, 1398, 581, 391, 620, 34, 1656, 665, 25158]",[],0,1
254933,[],"[59333, 0, 56123, 711, 15]",1,1
263818,[],"[60384, 915, 33, 221, 24, 57367, 177, 0]",1,1
103622,"[40032, 39, 1394, 53, 15540]",[],0,1
135815,"[43252, 18, 245, 17837, 409]",[],0,1
162681,"[45938, 1587, 581, 565, 995]",[],0,1
257304,[],"[59614, 12, 680, 56388, 7, 27, 24]",1,1
63980,"[36068, 514, 690, 10655, 807]",[],0,1
226104,"[52281, 804, 643, 1006, 403, 794, 93, 676, 82, 26865]",[],0,1
221612,"[51831, 45, 39, 26416, 897]",[],0,1
83104,"[37981, 782, 726, 147, 1256]",[],0,1
41196,"[33790, 8376, 1256, 231, 1292, 60, 359]",[],0,1
170812,"[46751, 1033, 83, 1319, 559, 21337, 129]",[],0,1
222163,"[51886, 45, 934, 572, 26471]",[],0,1
83777,"[38048, 375, 34, 447, 82, 581, 51, 12634, 479, 45]",[],0,1
272431,[],"[61398, 27, 354, 12, 833]",1,1
236499,"[53320, 231, 234, 500, 1256, 510, 968, 1107]",[],0,1
192690,"[48939, 23542, 581, 450, 18]",[],0,1
65221,"[36192, 446, 1049, 1698, 607, 11356, 1404]",[],0,1
97698,"[39440, 34, 137, 581, 45, 14026]",[],0,1
59587,"[35629, 10215, 170, 1256, 1045]",[],0,1
272155,[],"[61367, 2354, 58774, 1102, 1290]",1,1
101518,"[39822, 894, 114, 405, 14408, 309]",[],0,1
165760,"[46246, 425, 213, 20832, 18]",[],0,1
35068,"[33177, 708, 1748, 1330, 93, 759, 811, 581, 939]",[],0,1
121195,"[41790, 34, 1127, 18, 1267, 578]",[],0,1
257115,[],"[59591, 883, 749, 50, 321]",1,1
76669,"[37337, 1587, 439, 12441, 1601, 344, 410, 231, 364]",[],0,1
241482,"[53818, 28403, 415, 187, 936]",[],0,1
137010,"[43371, 17957, 119, 197, 1019]",[],0,1
48769,"[34547, 85, 9133, 82, 34]",[],0,1
54576,"[35128, 9714, 993, 195, 39, 93]",[],0,1
182985,"[47969, 51, 808, 85, 22554]",[],0,1
257611,[],"[59650, 32, 56424, 306, 13]",1,1
16387,"[31309, 1256, 19, 568, 45, 581]",[],0,1
229197,"[52590, 581, 27566, 378, 51]",[],0,1
260845,[],"[60033, 0, 946, 13, 12]",1,1
233784,"[53049, 364, 1270, 231, 1723]",[],0,1
134472,"[43117, 977, 97, 30, 231]",[],0,1
181663,"[47836, 22422, 19, 965, 1628]",[],0,1
250183,[],"[58769, 803, 70, 981, 27, 733]",1,1
227497,"[52420, 917, 27233, 30, 85, 1551]",[],0,1
91563,"[38826, 1267, 231, 13413, 423]",[],0,1
204882,"[50158, 804, 30, 956, 581, 62, 410]",[],0,1
154239,"[45094, 1045, 340, 19679, 1807, 54]",[],0,1
3029,"[29973, 770, 643, 612, 1511]",[],0,1
16223,"[31292, 1162, 1267, 38, 6283]",[],0,1
114930,"[41163, 308, 16489, 581, 914, 231, 282]",[],0,1
35305,"[33201, 7787, 78, 698, 491]",[],0,1
41440,"[33814, 183, 748, 38, 82, 8401, 231]",[],0,1
218634,"[51534, 781, 732, 1878, 581]",[],0,1
35280,"[33198, 1749, 1004, 7785, 1339]",[],0,1
67884,"[36459, 435, 39, 1308, 1392]",[],0,1
245847,"[54255, 1267, 150, 29648, 418]",[],0,1
200485,"[49719, 231, 18, 602, 24303]",[],0,1
111564,"[40827, 638, 672, 497, 170, 16081, 600]",[],0,1
156949,"[45365, 45, 825, 983, 19]",[],0,1
160239,"[45694, 715, 90, 1882, 754, 180]",[],0,1
54228,"[35093, 978, 231, 778, 364, 1287, 9679]",[],0,1
261205,[],"[60077, 587, 0, 57392, 736, 13]",1,1
19737,"[31644, 18, 6391, 1084, 429]",[],0,1
251913,[],"[58976, 56142, 0, 24, 955, 70]",1,1
53600,"[35030, 589, 85, 9658, 1383, 1035]",[],0,1
96542,"[39324, 607, 45, 858, 18]",[],0,1
216832,"[51353, 1412, 1002, 563, 752, 26273, 97]",[],0,1
128998,"[42570, 53, 470, 231, 17156]",[],0,1
40036,"[33674, 652, 326, 461, 9041, 581, 1859, 886, 877]",[],0,1
76727,"[37343, 236, 619, 11929, 51]",[],0,1
270947,[],"[61228, 127, 0, 177, 227]",1,1
250017,[],"[58750, 15, 24, 13, 55524, 0]",1,1
179314,"[47602, 97, 51, 82, 38, 581]",[],0,1
164595,"[46130, 1067, 39, 176, 20888]",[],0,1
257632,[],"[59653, 56, 1600, 57162, 973, 89, 1037]",1,1
203058,"[49976, 38, 258, 969, 776, 1705]",[],0,1
83535,"[38024, 45, 983, 788, 12610, 417, 304, 18]",[],0,1
220206,"[51691, 644, 336, 509, 345]",[],0,1
137057,"[43376, 1267, 703, 1073, 43, 34]",[],0,1
56926,"[35363, 9949, 1250, 45, 1415, 775, 200]",[],0,1
189545,"[48625, 858, 725, 612, 23675]",[],0,1
122998,"[41970, 882, 728, 1077, 16556, 218, 900]",[],0,1
61572,"[35827, 198, 10414, 1020, 719]",[],0,1
51413,"[34811, 581, 9398, 18, 39]",[],0,1
124355,"[42106, 1019, 16692, 1941, 1982, 39]",[],0,1
230217,"[52692, 38, 30, 28207, 606]",[],0,1
29177,"[32588, 43, 7424, 136, 94]",[],0,1
3105,"[29981, 363, 4568, 2042, 1020]",[],0,1
46367,"[34307, 1092, 8893, 1120, 878, 173, 381, 987, 251, 241]",[],0,1
78954,"[37566, 18, 530, 789, 12516, 958]",[],0,1
234511,"[53121, 27706, 470, 45, 1256]",[],0,1
164414,"[46112, 564, 21041, 378, 1504]",[],0,1
14131,"[31083, 18, 424, 1889, 1323]",[],0,1
250992,[],"[58865, 4, 55639, 0, 507]",1,1
198961,"[49566, 24324, 240, 1129, 684, 889]",[],0,1
58443,"[35514, 18, 196, 34, 10101]",[],0,1
90734,"[38744, 394, 644, 578, 696]",[],0,1
163601,"[46030, 1267, 18, 20, 231, 21234]",[],0,1
145739,"[44244, 145, 19171, 294, 1159]",[],0,1
163080,"[45978, 581, 847, 231, 369]",[],0,1
187867,"[48457, 34, 887, 1646, 23041]",[],0,1
62097,"[35880, 11313, 34, 719, 18]",[],0,1
255543,[],"[59407, 719, 206, 24, 13]",1,1
54104,"[35081, 50, 51, 410, 45, 18]",[],0,1
11140,"[30784, 45, 5518, 231, 534, 364]",[],0,1
131824,"[42853, 1256, 60, 464, 17439, 1116]",[],0,1
80208,"[37691, 85, 173, 12277, 431]",[],0,1
43600,"[34030, 1037, 231, 9023, 383]",[],0,1
254518,[],"[59284, 57006, 593, 31, 100]",1,1
196769,"[49347, 692, 30, 1270, 410]",[],0,1
272265,[],"[61380, 312, 58799, 298, 4, 45]",1,1
225595,"[52230, 762, 38, 369, 1382, 999]",[],0,1
91567,"[38827, 739, 45, 761, 1531]",[],0,1
206170,"[50287, 45, 915, 864, 25573, 573]",[],0,1
81573,"[37827, 12414, 2131, 60, 258, 1149, 231]",[],0,1
57409,"[35411, 223, 393, 1445, 522, 350, 10795, 1754]",[],0,1
80063,"[37676, 34, 45, 51, 663]",[],0,1
114674,"[41138, 557, 34, 15739, 60, 662]",[],0,1
258576,[],"[59763, 15, 12, 56824, 27]",1,1
47462,"[34416, 401, 38, 403, 698, 9312]",[],0,1
15026,"[31173, 19, 45, 39, 1311]",[],0,1
260716,[],"[60018, 203, 2410, 358, 83]",1,1
207797,"[50450, 238, 25221, 596, 781, 843]",[],0,1
265629,[],"[60601, 57374, 27, 12, 562]",1,1
131858,"[42856, 717, 1786, 1947, 1378, 17442, 279, 729, 1793]",[],0,1
215203,"[51190, 2592, 25775, 39, 467]",[],0,1
94774,"[39148, 97, 756, 13734, 55, 18, 231]",[],0,1
95380,"[39208, 231, 13795, 45, 1270, 34]",[],0,1
113240,"[40994, 78, 1327, 2647, 15916]",[],0,1
27288,"[32399, 786, 18, 51, 70]",[],0,1
64119,"[36082, 1283, 10668, 85, 391, 1372]",[],0,1
247355,"[54406, 28990, 498, 519, 954]",[],0,1
125905,"[42261, 18, 16847, 446, 249]",[],0,1
196400,"[49310, 542, 717, 1002, 24215, 1256, 841]",[],0,1
165720,"[46242, 484, 21231, 459, 19]",[],0,1
68324,"[36503, 60, 11089, 1939, 848]",[],0,1
140919,"[43762, 567, 34, 1065, 19276]",[],0,1
173419,"[47012, 1138, 173, 427, 85]",[],0,1
16204,"[31291, 5877, 970, 19, 1062, 2659]",[],0,1
109879,"[40658, 93, 893, 930, 15244, 459]",[],0,1
28982,"[32568, 390, 7370, 18, 1889]",[],0,1
236251,"[53295, 18, 238, 45, 1878]",[],0,1
237296,"[53400, 856, 330, 1498, 553]",[],0,1
223760,"[52046, 1205, 1587, 966, 381]",[],0,1
21301,"[31800, 731, 971, 581, 38, 6880]",[],0,1
22307,"[31901, 384, 777, 53, 6487, 721, 28, 39]",[],0,1
231040,"[52774, 717, 523, 743, 212]",[],0,1
105514,"[40222, 1267, 14808, 38, 1347, 382, 1009]",[],0,1
99150,"[39585, 576, 15072, 18, 30, 53]",[],0,1
149138,"[44584, 1286, 19169, 503, 976, 856]",[],0,1
59570,"[35627, 45, 104, 1898, 2114]",[],0,1
203697,"[50040, 78, 697, 581, 82, 730]",[],0,1
14628,"[31133, 56, 6510, 410, 865, 364, 231, 362, 304]",[],0,1
96863,"[39356, 364, 262, 475, 1001, 1266]",[],0,1
169809,"[46651, 228, 34, 357, 581]",[],0,1
177062,"[47376, 1267, 22516, 20, 581, 18, 980]",[],0,1
239462,"[53616, 208, 38, 512, 1411]",[],0,1
42110,"[33881, 703, 8468, 51, 641]",[],0,1
78477,"[37518, 927, 1101, 12104, 1790, 1256]",[],0,1
100463,"[39716, 1266, 1472, 231, 18]",[],0,1
101557,"[39826, 816, 1266, 994, 941, 896, 1878, 581, 14412]",[],0,1
252765,[],"[59077, 623, 1069, 994, 2271, 2016, 664, 361, 1915]",1,1
60950,"[35765, 446, 230, 1284, 18, 231, 45]",[],0,1
48163,"[34486, 18, 693, 237, 1016]",[],0,1
30703,"[32740, 1313, 38, 427, 85]",[],0,1
37236,"[33394, 1140, 19, 2069, 733]",[],0,1
201128,"[49783, 581, 18, 257, 938, 146]",[],0,1
57873,"[35457, 938, 687, 581, 10044]",[],0,1
138232,"[43493, 65, 1262, 18820, 401]",[],0,1
193207,"[48991, 23575, 943, 824, 1437]",[],0,1
102289,"[39899, 85, 854, 388, 30, 581, 1355, 237, 408, 992, 578, 14485]",[],0,1
40448,"[33715, 2691, 8301, 448, 539]",[],0,1
181532,"[47823, 292, 449, 28, 581]",[],0,1
191984,"[48869, 23453, 83, 537, 38]",[],0,1
89338,"[38604, 51, 34, 581, 18]",[],0,1
175368,"[47207, 454, 18, 22763, 134]",[],0,1
179867,"[47657, 23170, 85, 396, 604]",[],0,1
116772,"[41347, 710, 231, 840, 20, 2370, 707]",[],0,1
260372,[],"[59977, 4, 79, 16, 964]",1,1
16320,"[31302, 39, 173, 5889, 849]",[],0,1
245451,"[54215, 1587, 34, 1133, 29486, 231]",[],0,1
102768,"[39947, 357, 966, 1194, 433, 456, 233, 14819]",[],0,1
104082,"[40078, 731, 1534, 769, 15024]",[],0,1
53585,"[35029, 231, 19, 581, 9615]",[],0,1
31108,"[32781, 426, 848, 34, 987, 93, 85, 82]",[],0,1
148408,"[44511, 19768, 648, 134, 231, 1267, 551]",[],0,1
155230,"[45193, 724, 591, 1061, 20165]",[],0,1
115722,"[41242, 15829, 60, 596, 45, 1297]",[],0,1
107976,"[40468, 1587, 581, 1266, 410, 85]",[],0,1
81744,"[37845, 585, 1036, 1007, 12431]",[],0,1
217238,"[51394, 830, 231, 196, 26179]",[],0,1
220192,"[51689, 38, 581, 1143, 26808]",[],0,1
87965,"[38467, 729, 85, 34, 18, 60]",[],0,1
189,"[29689, 85, 625, 4281, 581]",[],0,1
22926,"[31963, 6727, 791, 231, 19]",[],0,1
215956,"[51266, 39, 25850, 420, 816]",[],0,1
166436,"[46314, 122, 2670, 21838, 737]",[],0,1
225354,"[52206, 359, 26790, 770, 581]",[],0,1
176100,"[47280, 2160, 974, 869, 1411, 265]",[],0,1
125022,"[42172, 1587, 410, 1270, 197, 364]",[],0,1
114299,"[41100, 375, 51, 200, 566]",[],0,1
258229,[],"[59723, 1124, 56497, 358, 943]",1,1
211212,"[50791, 82, 231, 18, 26359]",[],0,1
185823,"[48252, 898, 23402, 486, 1267, 246]",[],0,1
22846,"[31955, 844, 1011, 1600, 878, 569, 38, 191, 6541]",[],0,1
